shirtNo,team,playerId,name,minutes,prog_passes,prog_carries,defensive_actions,suc_take_ons,total_passes,suc_passes,take_ons,xt,final_third_entries,final_third_passes,penalty_box_entries,penalty_box_passes,key_passes
20.0,Tondela,141153.0,Sessi D'Almeida,214.0,3.0,3.0,31.0,3.0,65.0,56.0,4.0,-7.902000000019902e-05,1.0,4.0,0.0,0.0,0.0
20.0,Vitoria-de-Guimaraes,430413.0,Nélson da Luz,337.0,6.0,34.0,32.0,13.0,97.0,75.0,28.0,0.0530149099999999,16.0,3.0,6.0,3.0,0.0
20.0,Vizela,322742.0,Samu,2478.0,155.0,83.0,324.0,25.0,1221.0,884.0,51.0,5.81696883,38.0,122.0,6.0,51.0,3.0
21.0,Arouca,322648.0,Leandro Silva,2213.0,174.0,59.0,286.0,14.0,1236.0,902.0,20.0,5.947434120000001,15.0,171.0,0.0,47.0,5.0
21.0,Belenenses-SAD,292068.0,Cafu,1919.0,21.0,25.0,222.0,12.0,639.0,522.0,25.0,0.3518854699999996,5.0,18.0,1.0,3.0,3.0
21.0,Benfica,81928.0,Pizzi,319.0,19.0,14.0,20.0,1.0,242.0,188.0,4.0,1.59743459,4.0,17.0,3.0,12.0,3.0
21.0,Boavista,405113.0,Jackson Porozo,2160.0,33.0,18.0,299.0,8.0,996.0,841.0,12.0,0.3161155799999997,0.0,13.0,0.0,0.0,1.0
21.0,Braga,127130.0,Ricardo Horta,2795.0,129.0,81.0,224.0,14.0,1154.0,883.0,42.0,7.083345690000001,35.0,106.0,12.0,86.0,33.0
21.0,Estoril,333315.0,João Gamboa,2119.0,69.0,50.0,238.0,5.0,879.0,706.0,13.0,0.8303624399999994,9.0,78.0,1.0,6.0,1.0
21.0,Famalicao,395166.0,João Neto,63.0,1.0,2.0,6.0,3.0,15.0,10.0,4.0,-0.0052530099999999,1.0,0.0,0.0,0.0,0.0
21.0,Famalicao,401738.0,Ivan Dolcek,194.0,11.0,4.0,26.0,4.0,79.0,61.0,8.0,0.2995334699999997,3.0,5.0,0.0,3.0,0.0
21.0,Gil-Vicente,331609.0,Vitor Carvalho,2326.0,77.0,73.0,284.0,9.0,1248.0,1002.0,22.0,0.5669561299999997,21.0,108.0,1.0,7.0,2.0
21.0,Maritimo,381584.0,Jorge Sáenz,397.0,13.0,4.0,47.0,0.0,178.0,124.0,1.0,0.2372657299999999,0.0,4.0,0.0,1.0,0.0
21.0,Moreirense,380781.0,Filipe Soares,1008.0,26.0,45.0,108.0,14.0,381.0,296.0,27.0,0.59022697,16.0,45.0,2.0,6.0,1.0
21.0,Pacos-de-Ferreira,380688.0,Jorge Silva,405.0,37.0,13.0,49.0,6.0,213.0,119.0,11.0,1.92561172,11.0,21.0,0.0,15.0,2.0
21.0,Portimonense,342698.0,Pedro Sá,1111.0,35.0,6.0,141.0,0.0,475.0,392.0,5.0,0.0776097799999996,2.0,39.0,0.0,1.0,0.0
21.0,Santa-Clara,380616.0,Nené,1204.0,56.0,23.0,137.0,5.0,575.0,479.0,15.0,0.99478101,5.0,62.0,0.0,9.0,4.0
21.0,Sporting,135563.0,Paulinho,2379.0,38.0,58.0,132.0,14.0,624.0,464.0,25.0,0.6173000799999999,15.0,46.0,10.0,14.0,9.0
21.0,Tondela,116223.0,Iker Undabarrena,2077.0,110.0,35.0,253.0,12.0,1234.0,1052.0,17.0,1.4246331899999993,10.0,101.0,0.0,11.0,0.0
21.0,Vitoria-de-Guimaraes,425093.0,Geny Catamo,224.0,10.0,22.0,14.0,8.0,85.0,63.0,13.0,0.4904334499999997,10.0,9.0,3.0,5.0,4.0
22.0,Arouca,125452.0,Alan Ruiz,466.0,36.0,18.0,30.0,6.0,269.0,210.0,10.0,2.40759402,6.0,33.0,1.0,15.0,3.0
22.0,Arouca,136320.0,Gastón Campi,362.0,14.0,13.0,30.0,1.0,168.0,121.0,1.0,0.1632171999999999,0.0,10.0,0.0,0.0,0.0
22.0,Belenenses-SAD,423461.0,Henrique Pires,90.0,1.0,1.0,9.0,0.0,6.0,2.0,0.0,0.0351022099999999,0.0,1.0,0.0,0.0,0.0
22.0,Benfica,114323.0,Valentino Lazaro,1027.0,72.0,78.0,107.0,10.0,705.0,572.0,20.0,1.68255103,28.0,51.0,7.0,20.0,6.0
22.0,Boavista,400993.0,Nathan,2323.0,97.0,111.0,281.0,63.0,1051.0,821.0,112.0,0.9411676899999996,31.0,52.0,13.0,6.0,4.0
22.0,Braga,361961.0,Chiquinho,201.0,7.0,16.0,15.0,5.0,83.0,70.0,9.0,0.0178840499999999,4.0,10.0,0.0,1.0,1.0
22.0,Estoril,322685.0,David Bruno,1207.0,96.0,35.0,138.0,0.0,653.0,479.0,5.0,2.04703348,13.0,56.0,0.0,14.0,3.0
22.0,Famalicao,348742.0,Hernán De La Fuente,916.0,47.0,45.0,115.0,9.0,436.0,326.0,24.0,0.8714657299999999,12.0,22.0,4.0,10.0,5.0
22.0,Pacos-de-Ferreira,121675.0,Luiz Carlos,2639.0,77.0,50.0,342.0,18.0,1272.0,1099.0,27.0,1.0329290499999997,18.0,108.0,2.0,12.0,5.0
22.0,Portimonense,422207.0,Filipe Relvas,1637.0,66.0,17.0,200.0,6.0,812.0,641.0,7.0,0.6557701799999993,0.0,29.0,0.0,5.0,2.0
22.0,Porto,132273.0,Wendell,954.0,47.0,73.0,114.0,3.0,729.0,627.0,8.0,1.6794568999999997,27.0,41.0,4.0,16.0,1.0
22.0,Santa-Clara,432455.0,Pipe Gómez,59.0,0.0,3.0,2.0,1.0,15.0,9.0,5.0,-0.00194955,1.0,0.0,0.0,0.0,0.0
22.0,Sporting,401784.0,André Paulo,11.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0004034799999999,0.0,0.0,0.0,0.0,0.0
22.0,Vitoria-de-Guimaraes,422204.0,Gui,56.0,0.0,2.0,13.0,1.0,28.0,21.0,2.0,-0.02613555,2.0,2.0,0.0,1.0,0.0
22.0,Vizela,344143.0,Kévin Zohi,815.0,12.0,28.0,73.0,5.0,196.0,132.0,23.0,0.5419123800000002,6.0,8.0,2.0,4.0,3.0
23.0,Arouca,101518.0,Wellington Nem,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.00190072,0.0,0.0,0.0,0.0,0.0
23.0,Arouca,113535.0,Eugeni Valderrama,525.0,27.0,7.0,45.0,9.0,222.0,167.0,12.0,0.7986353799999998,4.0,19.0,0.0,10.0,2.0
23.0,Belenenses-SAD,361901.0,Jordan van der Gaag,199.0,1.0,2.0,10.0,4.0,36.0,26.0,9.0,0.01967138,1.0,4.0,1.0,1.0,0.0
23.0,Benfica,302441.0,Nemanja Radonjic,137.0,12.0,22.0,9.0,8.0,74.0,54.0,14.0,0.1508348399999999,7.0,14.0,4.0,4.0,2.0
23.0,Famalicao,431410.0,Benny,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,Maritimo,368944.0,Rúben Macedo,60.0,2.0,9.0,7.0,0.0,24.0,15.0,3.0,0.0053161299999995,4.0,0.0,1.0,0.0,0.0
23.0,Moreirense,421985.0,Godfried Frimpong,579.0,49.0,12.0,69.0,6.0,305.0,196.0,10.0,1.66597588,10.0,22.0,0.0,15.0,1.0
23.0,Pacos-de-Ferreira,373655.0,Lucas Silva,1902.0,19.0,64.0,162.0,20.0,433.0,342.0,51.0,0.1013604199999993,24.0,11.0,12.0,9.0,3.0
23.0,Portimonense,108374.0,Achraf Lazaar,242.0,5.0,4.0,37.0,3.0,68.0,42.0,4.0,0.0962933799999998,0.0,6.0,0.0,1.0,0.0
23.0,Porto,395173.0,João Mário,2070.0,116.0,170.0,223.0,44.0,1342.0,1094.0,88.0,4.573562600000001,46.0,68.0,22.0,31.0,13.0
23.0,Santa-Clara,279531.0,Crysan,1443.0,39.0,70.0,134.0,32.0,481.0,339.0,74.0,0.4181410399999994,24.0,34.0,9.0,9.0,5.0
23.0,Sporting,279177.0,Marcus Edwards,523.0,24.0,58.0,29.0,9.0,204.0,165.0,21.0,1.31544071,22.0,16.0,10.0,15.0,4.0
23.0,Tondela,342768.0,Bebeto,1381.0,81.0,48.0,224.0,11.0,702.0,513.0,23.0,1.20266533,17.0,31.0,1.0,8.0,2.0
23.0,Vitoria-de-Guimaraes,380681.0,Joao Ferreira,988.0,58.0,34.0,133.0,6.0,562.0,404.0,12.0,1.38226606,7.0,35.0,1.0,12.0,4.0
24.0,Boavista,318429.0,Sebastián Pérez,2281.0,104.0,41.0,260.0,2.0,1221.0,1021.0,2.0,1.36141461,3.0,99.0,1.0,10.0,1.0
24.0,Maritimo,137656.0,Clésio,475.0,17.0,40.0,59.0,14.0,174.0,127.0,26.0,0.4792591799999999,14.0,6.0,3.0,6.0,2.0
24.0,Pacos-de-Ferreira,380683.0,Mohamed Diaby,219.0,8.0,8.0,59.0,4.0,106.0,77.0,7.0,0.0207310899999998,1.0,6.0,0.0,0.0,0.0
24.0,Sporting,362352.0,Pedro Porro,1643.0,141.0,149.0,189.0,33.0,1052.0,727.0,69.0,7.26831585,38.0,52.0,24.0,64.0,20.0
24.0,Tondela,402065.0,Naoufel Khacef,870.0,30.0,32.0,94.0,6.0,369.0,275.0,15.0,0.2855168499999997,14.0,19.0,0.0,6.0,0.0
24.0,Vizela,129360.0,Kiki,1792.0,157.0,56.0,262.0,14.0,1078.0,734.0,23.0,6.58749631,14.0,82.0,3.0,44.0,6.0
25.0,Belenenses-SAD,383185.0,Safira,1455.0,21.0,38.0,87.0,8.0,321.0,191.0,24.0,0.6945511599999998,18.0,18.0,4.0,9.0,2.0
25.0,Boavista,400992.0,Yanis Hamache,1941.0,129.0,102.0,239.0,14.0,1007.0,694.0,46.0,4.8295224800000005,26.0,63.0,2.0,31.0,8.0
25.0,Braga,318252.0,Lucas Mineiro,578.0,22.0,20.0,53.0,8.0,276.0,245.0,8.0,0.2945890999999995,4.0,42.0,0.0,3.0,1.0
25.0,Famalicao,367813.0,Pedro Marques,314.0,3.0,8.0,14.0,2.0,60.0,39.0,3.0,-0.0612387399999998,3.0,4.0,2.0,0.0,0.0
25.0,Gil-Vicente,325216.0,Jean,4.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,-0.00113033,0.0,0.0,0.0,0.0,0.0
25.0,Gil-Vicente,325216.0,Jean Irmer,7.0,1.0,0.0,4.0,0.0,6.0,5.0,0.0,0.00850092,0.0,0.0,0.0,0.0,0.0
25.0,Maritimo,416884.0,Ricardinho,465.0,3.0,10.0,30.0,5.0,102.0,69.0,9.0,-0.1450712899999996,3.0,5.0,0.0,0.0,1.0
25.0,Moreirense,361910.0,Nikola Jambor,93.0,3.0,2.0,8.0,0.0,52.0,43.0,0.0,0.2807567299999998,1.0,5.0,0.0,3.0,2.0
25.0,Portimonense,81959.0,Giannelli Imbula,130.0,8.0,9.0,21.0,4.0,98.0,88.0,5.0,0.1441911799999999,2.0,6.0,0.0,1.0,0.0
25.0,Porto,120608.0,Otávio,2678.0,208.0,151.0,296.0,35.0,1759.0,1372.0,76.0,9.38383839,50.0,148.0,23.0,86.0,14.0
25.0,Santa-Clara,409279.0,Hidemasa Morita,2286.0,147.0,57.0,293.0,20.0,1254.0,1021.0,33.0,2.44096629,18.0,136.0,1.0,17.0,5.0
25.0,Sporting,395992.0,Gonçalo Inácio,2474.0,169.0,207.0,278.0,14.0,2134.0,1936.0,19.0,3.20108976,30.0,192.0,0.0,6.0,2.0
25.0,Vizela,425474.0,Mohamed Aidara,1341.0,32.0,19.0,192.0,1.0,569.0,449.0,1.0,0.4157079699999998,1.0,17.0,0.0,1.0,0.0
26.0,Boavista,423077.0,Rodrigo Abascal,2479.0,170.0,50.0,366.0,4.0,1415.0,1077.0,8.0,2.95450834,8.0,86.0,0.0,11.0,1.0
26.0,Braga,119620.0,Fábio Martins,412.0,15.0,23.0,35.0,4.0,168.0,128.0,9.0,0.90685386,8.0,6.0,5.0,11.0,1.0
26.0,Estoril,401185.0,Ryotaro Meshino,108.0,1.0,9.0,5.0,3.0,40.0,31.0,5.0,0.0609959199999999,1.0,3.0,2.0,0.0,0.0
26.0,Gil-Vicente,135962.0,Rúben Fernandes,2970.0,138.0,62.0,282.0,2.0,1932.0,1716.0,2.0,2.0219512,3.0,100.0,0.0,4.0,1.0
26.0,Pacos-de-Ferreira,422245.0,Rui Pires,1207.0,54.0,15.0,130.0,0.0,598.0,506.0,1.0,0.3003365999999995,5.0,41.0,0.0,1.0,0.0
26.0,Portimonense,422209.0,Sana Gomes,365.0,16.0,6.0,38.0,2.0,157.0,98.0,6.0,0.0699112999999998,2.0,13.0,0.0,2.0,0.0
26.0,Santa-Clara,401125.0,Jean Patric,562.0,5.0,28.0,35.0,5.0,125.0,98.0,17.0,0.2626704199999997,8.0,8.0,3.0,3.0,0.0
27.0,Arouca,428999.0,Antony,709.0,9.0,42.0,75.0,16.0,238.0,168.0,36.0,0.0084782899999996,12.0,10.0,6.0,6.0,0.0
27.0,Belenenses-SAD,381650.0,Chima Akas,1757.0,98.0,25.0,193.0,3.0,770.0,541.0,9.0,2.05971034,5.0,44.0,2.0,18.0,3.0
27.0,Benfica,135127.0,Rafa,2038.0,67.0,183.0,160.0,76.0,837.0,678.0,139.0,3.1015212100000005,81.0,57.0,38.0,47.0,10.0
27.0,Boavista,405791.0,Jeriel De Santis,190.0,0.0,6.0,16.0,3.0,58.0,39.0,5.0,-0.0484436699999996,1.0,1.0,1.0,1.0,0.0
27.0,Braga,322660.0,Fransérgio,145.0,8.0,2.0,17.0,0.0,69.0,60.0,0.0,0.00906644,0.0,6.0,0.0,0.0,0.0
27.0,Gil-Vicente,422914.0,Marcelo dos Santos,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,Maritimo,366840.0,Tim Söderström,68.0,2.0,5.0,7.0,1.0,28.0,23.0,1.0,0.0496172899999999,1.0,1.0,0.0,1.0,1.0
27.0,Moreirense,407306.0,Derik Lacerda,773.0,12.0,50.0,88.0,40.0,195.0,128.0,61.0,0.3773361599999998,22.0,12.0,8.0,1.0,7.0
27.0,Porto,70614.0,Sérgio Oliveira,394.0,33.0,19.0,52.0,6.0,305.0,234.0,14.0,1.1262209899999998,9.0,19.0,2.0,21.0,6.0
27.0,Santa-Clara,431984.0,Kyosuke Tagawa,477.0,1.0,8.0,12.0,3.0,53.0,39.0,5.0,-0.0197944399999995,3.0,3.0,2.0,1.0,0.0
28.0,Benfica,142318.0,Julian Weigl,2413.0,158.0,86.0,318.0,21.0,1830.0,1670.0,29.0,2.71716071,29.0,169.0,0.0,17.0,2.0
28.0,Estoril,402736.0,Nahuel Ferraresi,2061.0,110.0,163.0,269.0,16.0,1424.0,1264.0,22.0,1.6709138299999995,8.0,101.0,1.0,1.0,1.0
28.0,Famalicao,142352.0,João Teixeira,803.0,29.0,40.0,69.0,24.0,350.0,290.0,41.0,0.97343408,12.0,35.0,3.0,15.0,4.0
28.0,Moreirense,342769.0,Pablo Santos,1225.0,49.0,16.0,186.0,2.0,564.0,457.0,3.0,0.6414649499999996,2.0,32.0,0.0,1.0,0.0
28.0,Pacos-de-Ferreira,70735.0,Nicolás Gaitán,301.0,15.0,10.0,18.0,3.0,100.0,65.0,3.0,0.4715249699999999,3.0,15.0,0.0,5.0,3.0
28.0,Porto,354146.0,Bruno Costa,672.0,42.0,13.0,69.0,3.0,495.0,441.0,7.0,1.1246248999999997,2.0,38.0,1.0,11.0,2.0
28.0,Sporting,344378.0,Pote,2023.0,65.0,78.0,133.0,29.0,715.0,546.0,74.0,4.52554136,32.0,48.0,8.0,47.0,16.0
28.0,Tondela,408824.0,Tiago Dantas,1095.0,53.0,41.0,101.0,4.0,581.0,498.0,13.0,1.4881630999999995,16.0,46.0,5.0,13.0,5.0
28.0,Vitoria-de-Guimaraes,43982.0,Silvio,26.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0002542599999999,0.0,0.0,0.0,0.0,0.0
29.0,Arouca,322842.0,Joel Ferreira,45.0,2.0,2.0,5.0,0.0,30.0,23.0,1.0,0.0159729399999999,1.0,1.0,0.0,0.0,0.0
29.0,Belenenses-SAD,120594.0,Abel Camará,1554.0,15.0,31.0,82.0,5.0,310.0,203.0,16.0,0.0012260999999994,9.0,16.0,3.0,6.0,3.0
29.0,Famalicao,142819.0,Jhonder Cádiz,444.0,7.0,11.0,20.0,3.0,131.0,73.0,8.0,0.0782447999999997,1.0,5.0,1.0,3.0,3.0
29.0,Gil-Vicente,381594.0,Samuel Lino,2967.0,88.0,212.0,340.0,65.0,1161.0,893.0,142.0,1.0856642799999996,77.0,68.0,29.0,43.0,9.0
29.0,Pacos-de-Ferreira,275110.0,Fernando Fonseca,1488.0,105.0,48.0,167.0,8.0,832.0,602.0,21.0,1.82719913,19.0,45.0,2.0,21.0,4.0
29.0,Portimonense,302332.0,Julien Da Costa,396.0,11.0,5.0,35.0,1.0,119.0,83.0,4.0,0.1761559899999996,2.0,4.0,0.0,2.0,0.0
29.0,Porto,280060.0,Toni Martínez,477.0,5.0,14.0,25.0,4.0,112.0,63.0,8.0,0.3373400299999999,4.0,7.0,5.0,3.0,1.0
29.0,Santa-Clara,142320.0,Luiz Phellype,276.0,1.0,4.0,14.0,1.0,38.0,30.0,3.0,-0.0458890799999996,1.0,1.0,2.0,0.0,0.0
29.0,Tondela,307550.0,Daniel dos Anjos,1597.0,22.0,46.0,82.0,20.0,373.0,264.0,39.0,0.7433667599999998,17.0,19.0,10.0,11.0,4.0
29.0,Vitoria-de-Guimaraes,400847.0,Matous Trmal,810.0,47.0,3.0,14.0,0.0,297.0,196.0,0.0,0.3304649599999997,0.0,8.0,0.0,0.0,0.0
29.0,Vizela,431873.0,Andrés Sarmiento,138.0,0.0,5.0,9.0,2.0,28.0,20.0,5.0,-0.0391397199999999,0.0,0.0,0.0,0.0,0.0
30.0,Arouca,423351.0,Norbert Haymamba,270.0,10.0,0.0,6.0,0.0,96.0,73.0,0.0,0.0577923699999999,0.0,1.0,0.0,0.0,0.0
30.0,Belenenses-SAD,68890.0,Sandro,77.0,2.0,2.0,19.0,0.0,32.0,17.0,0.0,0.1005905699999999,0.0,0.0,0.0,1.0,0.0
30.0,Benfica,75691.0,Nicolás Otamendi,2470.0,123.0,146.0,353.0,4.0,2087.0,1895.0,8.0,2.49056837,10.0,141.0,0.0,2.0,1.0
30.0,Famalicao,408341.0,André Ricardo,70.0,3.0,9.0,9.0,1.0,17.0,11.0,6.0,0.02486619,3.0,3.0,0.0,0.0,0.0
30.0,Moreirense,83058.0,Abdoulaye Ba,90.0,3.0,0.0,18.0,1.0,49.0,36.0,1.0,0.03807047,0.0,1.0,0.0,0.0,0.0
30.0,Porto,384430.0,Evanilson,2027.0,13.0,38.0,123.0,19.0,487.0,371.0,37.0,0.3590761499999992,13.0,26.0,10.0,10.0,3.0
30.0,Santa-Clara,425086.0,Mohammad Mohebbi,443.0,6.0,18.0,43.0,5.0,124.0,84.0,8.0,-0.0922867899999998,4.0,6.0,7.0,0.0,0.0
30.0,Vitoria-de-Guimaraes,331757.0,Alfa Semedo,1619.0,46.0,32.0,197.0,13.0,808.0,658.0,19.0,0.7795298699999995,5.0,53.0,2.0,1.0,2.0
31.0,Arouca,383609.0,Tiago Esgaio,915.0,86.0,18.0,90.0,2.0,523.0,381.0,5.0,1.3408649899999998,4.0,47.0,0.0,12.0,2.0
31.0,Belenenses-SAD,387751.0,João Monteiro,180.0,0.0,0.0,4.0,0.0,8.0,7.0,0.0,-0.0253583499999999,0.0,0.0,0.0,0.0,0.0
31.0,Benfica,299375.0,Gil Dias,653.0,32.0,85.0,79.0,23.0,405.0,339.0,41.0,1.57504885,31.0,21.0,11.0,15.0,4.0
31.0,Estoril,105928.0,Joãozinho,2890.0,260.0,93.0,287.0,9.0,1716.0,1292.0,29.0,6.528687510000001,25.0,143.0,2.0,34.0,10.0
31.0,Famalicao,400826.0,Luiz Júnior,2790.0,151.0,7.0,70.0,0.0,946.0,682.0,0.0,1.14743281,0.0,28.0,0.0,0.0,0.0
31.0,Gil-Vicente,322733.0,João Talocha,2782.0,218.0,72.0,273.0,5.0,1672.0,1300.0,11.0,2.5769307,22.0,133.0,1.0,24.0,6.0
31.0,Sporting,362852.0,João Virgínia,79.0,0.0,0.0,2.0,0.0,24.0,21.0,0.0,-0.0105954,0.0,0.0,0.0,0.0,0.0
32.0,Arouca,113937.0,Baptiste Aloe,68.0,2.0,0.0,9.0,0.0,33.0,31.0,0.0,0.0340885599999999,0.0,1.0,0.0,0.0,0.0
32.0,Belenenses-SAD,70884.0,Yohan Tavares,2520.0,108.0,54.0,315.0,1.0,1376.0,1156.0,3.0,1.3848764799999995,6.0,61.0,0.0,2.0,1.0
32.0,Estoril,421892.0,Loreintz Rosier,2296.0,65.0,69.0,259.0,11.0,978.0,747.0,26.0,0.4553599200000003,11.0,77.0,2.0,7.0,6.0
32.0,Pacos-de-Ferreira,322859.0,Flávio Ramos,785.0,32.0,10.0,81.0,1.0,349.0,270.0,1.0,0.5501568499999998,0.0,12.0,0.0,0.0,0.0
32.0,Portimonense,126293.0,Kosuke Nakamura,180.0,13.0,1.0,6.0,0.0,78.0,59.0,0.0,0.0971641799999999,0.0,4.0,0.0,0.0,0.0
33.0,Belenenses-SAD,404907.0,Dopanga Loockman Trova Boni,465.0,10.0,4.0,50.0,7.0,114.0,80.0,11.0,0.3075469899999998,1.0,4.0,0.0,5.0,0.0
33.0,Tondela,399251.0,Marcelo Alves,778.0,21.0,2.0,70.0,1.0,303.0,267.0,1.0,0.2141314999999998,0.0,3.0,0.0,0.0,0.0
34.0,Belenenses-SAD,411126.0,André Lopes,90.0,0.0,0.0,5.0,0.0,11.0,6.0,1.0,0.00214085,0.0,0.0,0.0,0.0,0.0
34.0,Benfica,106151.0,André Almeida,937.0,64.0,37.0,62.0,2.0,609.0,482.0,11.0,2.33181711,19.0,35.0,1.0,20.0,2.0
34.0,Braga,149140.0,Raúl Silva,518.0,23.0,17.0,64.0,4.0,400.0,347.0,5.0,0.2882167599999996,0.0,18.0,0.0,0.0,0.0
34.0,Estoril,421896.0,Lucho Vega,100.0,0.0,1.0,12.0,0.0,33.0,25.0,1.0,-0.02981288,0.0,0.0,0.0,0.0,0.0
34.0,Tondela,136285.0,Ricardo Alves,911.0,34.0,9.0,81.0,1.0,380.0,302.0,2.0,0.6069138299999999,1.0,19.0,1.0,1.0,0.0
35.0,Moreirense,122215.0,Jefferson,992.0,36.0,31.0,100.0,16.0,444.0,355.0,26.0,0.8395937500000001,8.0,46.0,1.0,4.0,1.0
35.0,Pacos-de-Ferreira,436176.0,Edmilson Mendes,15.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,-0.0110494599999999,1.0,0.0,0.0,0.0,0.0
35.0,Porto,136305.0,Rúben Semedo,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,-0.00230719,0.0,0.0,0.0,0.0,0.0
36.0,Boavista,93307.0,Paul-Georges Ntep,501.0,13.0,27.0,38.0,12.0,150.0,94.0,33.0,0.61907432,9.0,6.0,7.0,5.0,2.0
36.0,Maritimo,430400.0,Miguel Sousa,281.0,19.0,11.0,24.0,4.0,168.0,120.0,9.0,1.5667415299999994,3.0,9.0,0.0,9.0,2.0
37.0,Moreirense,403863.0,Jefferson Galego,84.0,3.0,8.0,12.0,5.0,28.0,24.0,11.0,0.1692111899999999,2.0,2.0,2.0,2.0,1.0
37.0,Vizela,124107.0,Richard Ofori,1694.0,111.0,67.0,264.0,14.0,892.0,639.0,26.0,2.33281353,16.0,64.0,0.0,13.0,5.0
38.0,Portimonense,391031.0,Paulo Estrela,11.0,1.0,0.0,2.0,0.0,5.0,5.0,0.0,0.00213981,0.0,1.0,0.0,0.0,0.0
38.0,Porto,362559.0,Fernando Andrade,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,Tondela,333196.0,Simone Muratore,25.0,2.0,0.0,5.0,0.0,17.0,14.0,0.0,0.0043608200000001,0.0,0.0,0.0,0.0,0.0
39.0,Benfica,424769.0,Henrique Araújo,132.0,2.0,1.0,3.0,2.0,28.0,27.0,2.0,0.0782762699999999,0.0,2.0,1.0,1.0,0.0
39.0,Portimonense,423988.0,Wilinton Aponza,741.0,1.0,14.0,34.0,7.0,137.0,97.0,12.0,-0.2302810499999993,3.0,2.0,6.0,0.0,4.0
39.0,Vizela,342610.0,Koffi Kouao,1898.0,99.0,87.0,273.0,26.0,924.0,678.0,53.0,2.9886665500000005,22.0,48.0,3.0,15.0,6.0
40.0,Braga,430435.0,Kobamelo Kodisang,15.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,0.00696271,0.0,0.0,0.0,0.0,0.0
41.0,Vitoria-de-Guimaraes,432629.0,Ibrahima Bamba,290.0,5.0,2.0,45.0,1.0,140.0,120.0,2.0,0.0164574799999998,1.0,8.0,0.0,0.0,0.0
